date,dev_pct,dev_z
2017-09-30,-17.443803164205107,-0.8379532244171842
2017-10-31,-20.592683398391454,-1.0808613409530832
2017-11-30,-21.813688883067183,-1.1703340760806364
2017-12-31,-19.668677681108292,-0.9961260744089429
2018-01-31,-13.809788429207758,-0.5321228660950016
2018-02-28,-16.107698474007226,-0.7111359088419604
2018-03-31,-15.232078928067839,-0.6396295398452889
2018-04-30,-16.402854856289483,-0.7296999229231445
2018-05-31,-19.32530088281962,-0.957136878174182
2018-06-30,-19.396546019580885,-0.9583418838634701
2018-07-31,-19.40976702783066,-0.9549937759557026
2018-08-31,-21.29939183454701,-1.0991955383712808
2018-09-30,-20.028759116721705,-0.9936509236378542
2018-10-31,-23.274824825561268,-1.2437033759311613
2018-11-30,-23.834295236880298,-1.28003099793114
2018-12-31,-20.774824118613555,-1.0329066667767781
2019-01-31,-16.892905848003416,-0.7232072731449868
2019-02-28,-18.016782179361858,-0.8091106410181319
2019-03-31,-19.62785922538084,-0.9327749098557351
2019-04-30,-19.060754613432294,-0.8841744014236219
2019-05-31,-22.31651272085656,-1.1364623075943718
2019-06-30,-17.922797892037668,-0.7852431238441653
2019-07-31,-21.971044152935605,-1.100902955178093
2019-08-31,-25.800513073245344,-1.3952394993513246
2019-09-30,-25.482096397976928,-1.3612376756862836
2019-10-31,-26.446837944284706,-1.4276365990847693
2019-11-30,-26.185033522638136,-1.3977289243114637
2019-12-31,-25.79641376234383,-1.3585283397135934
2020-01-31,-30.13905525369974,-1.6848500010045544
2020-02-29,-30.841134210706567,-1.7244565762718542
2020-03-31,-35.70019623029882,-2.077896288623273
2020-04-30,-27.662011518247244,-1.4472426211025662
2020-05-31,-21.551457279499363,-0.9723375115378531
2020-06-30,-23.42729404757091,-1.1114802310796734
2020-07-31,-21.958691477059567,-0.9941103479635034
2020-08-31,-18.81571612039127,-0.7495463326253524
2020-09-30,-24.663938598057044,-1.194147321136959
2020-10-31,-25.0682597548169,-1.2188112572474432
2020-11-30,-19.299379712672327,-0.7723774423098674
2020-12-31,-19.41484591050986,-0.778630129075809
2021-01-31,-20.208799275119027,-0.8368242903318612
2021-02-28,-19.514491087494868,-0.7806571159853547
2021-03-31,-18.009226112846466,-0.6625059826892975
2021-04-30,-17.51506848431912,-0.6225360133308143
2021-05-31,-19.883527386332624,-0.8030371739443981
2021-06-30,-24.056025669790714,-1.1208480242010879
2021-07-31,-29.47327166349031,-1.5294722387846558
2021-08-31,-29.22373259277309,-1.50019035290728
2021-09-30,-30.955066032917788,-1.6213732915683348
2021-10-31,-34.03070321291721,-1.8407476327993808
2021-11-30,-36.031261454646256,-1.9737083471149865
2021-12-31,-31.086515630678456,-1.5871981740990637
2022-01-31,-30.526591038809492,-1.5344681966358928
2022-02-28,-32.84607721661725,-1.6962154471114175
2022-03-31,-31.845351666443978,-1.6094463060959305
2022-04-30,-36.92379312879833,-1.9706118027359216
2022-05-31,-34.47025902814937,-1.773256401149116
2022-06-30,-38.271017986647784,-2.0343438148146276
2022-07-31,-41.392737547333034,-2.237719275359497
2022-08-31,-41.90240069025373,-2.2480635505535362
2022-09-30,-47.36575350862658,-2.6041797114905147
2022-10-31,-43.04252581955325,-2.2668600850193816
2022-11-30,-38.02393049984715,-1.8930250281377696
2022-12-31,-36.2533567893921,-1.7538918981470693
2023-01-31,-34.94536589270503,-1.649878063458182
2023-02-28,-36.937483945644466,-1.7756617974851439
